0,[3.6409097 0.453125 ],2.4832668
1,[2.8885603 0.578125 ],3.0953646
2,[2.253643 0.546875],2.5003686
3,[2.9369411 0.640625 ],1.6073482
4,[2.1402512 0.453125 ],2.5788894
5,[2.0075736 0.6875   ],1.9587438
6,[4.017005 0.390625],2.1286054
7,[2.0446024 0.53125  ],2.1802387
8,[2.2551694 0.515625 ],2.2184722
9,[2.6836805 0.53125  ],1.9112946
10,[2.7767534 0.5625   ],1.5691159
11,[2.927734 0.53125 ],1.4071357
12,[2.2039964 0.515625 ],2.3904629
13,[2.9576972 0.53125  ],1.9825187
14,[3.4453602 0.515625 ],1.7679332
15,[3.377529 0.515625],1.6791351
16,[2.172338 0.609375],2.1520014
17,[2.27164 0.5625 ],1.7243543
18,[2.4274304 0.5      ],1.4011863
19,[2.451038 0.671875],2.7392707
20,[2.0514953 0.59375  ],1.2688364
21,[1.6277933 0.65625  ],1.2430041
22,[3.1145904 0.5625   ],1.5673602
23,[2.0229025 0.5625   ],1.443846
24,[2.1091855 0.640625 ],2.2777755
25,[2.844323 0.546875],1.674514
26,[1.6218188 0.5625   ],1.7482957
27,[2.597596 0.53125 ],1.8509225
28,[2.4274096 0.578125 ],1.3394632
29,[2.6559713 0.5      ],1.5079521
30,[3.3293257 0.453125 ],2.7572575
31,[3.0343087 0.515625 ],1.1224253
32,[2.0179305 0.609375 ],2.0244367
33,[2.8905363 0.609375 ],1.527781
34,[2.4130974 0.578125 ],1.8500608
35,[1.6523685 0.671875 ],1.172096
36,[2.3821106 0.578125 ],1.3092794
37,[2.4945607 0.609375 ],1.261017
38,[3.2731833 0.515625 ],1.789722
39,[2.9419398 0.59375  ],1.8939126
40,[2.3011854 0.578125 ],1.5574474
41,[1.5806533 0.578125 ],1.3255892
42,[3.6512544 0.484375 ],1.0808463
43,[2.833807 0.59375 ],1.1833534
44,[2.8873103 0.5625   ],1.2666209
45,[1.4330997 0.53125  ],1.5842881
46,[2.711053 0.546875],1.7134056
47,[2.409153 0.5     ],1.403869
48,[2.5903323 0.609375 ],1.6074739
49,[2.3195586 0.625    ],1.2354803
50,[3.7171977 0.53125  ],1.7643664
51,[2.9997032 0.546875 ],1.7580355
52,[2.299641 0.625   ],2.1053162
53,[1.6624428 0.65625  ],1.397577
54,[2.6201057 0.5      ],1.5295746
55,[2.6706934 0.4375   ],1.9088691
56,[2.776216 0.5625  ],1.9166087
57,[2.9995215 0.53125  ],2.114393
58,[4.8496428 0.46875  ],1.8649971
59,[2.020563 0.671875],1.3170867
60,[3.1334472 0.5625   ],1.7789464
61,[2.5157037 0.65625  ],1.1899207
62,[1.7326791 0.578125 ],1.807947
63,[2.4430954 0.65625  ],1.013079
64,[2.1170783 0.625    ],1.3285652
65,[2.6191773 0.625    ],1.5219231
66,[2.0841203 0.625    ],1.70905
67,[2.7232466 0.609375 ],2.3093653
68,[3.9661417 0.546875 ],1.9703808
69,[2.831458 0.59375 ],1.2333382
70,[1.8206089 0.59375  ],1.0251086
71,[2.9849055 0.625    ],1.794351
72,[3.4612572 0.546875 ],1.392818
73,[2.2627668 0.640625 ],1.8841085
74,[2.1007333 0.59375  ],1.5370331
75,[2.018918 0.59375 ],0.9988815
76,[3.33946 0.5625 ],1.6922456
77,[1.7661042 0.6875   ],1.4888426
78,[2.4104803 0.65625  ],1.9511929
79,[2.4399943 0.5      ],1.0819712
