0,[3.431191 0.5     ],3.4395676
1,[4.3807106 0.5      ],2.8095565
2,[2.4028535 0.59375  ],2.9033256
3,[3.333862 0.53125 ],2.8683953
4,[3.6041865 0.515625 ],4.2124467
5,[2.9537416 0.515625 ],3.2223601
6,[2.505358 0.609375],2.8413005
7,[3.4728436 0.484375 ],2.2330437
8,[3.1656678 0.53125  ],2.5881004
9,[3.1196043 0.53125  ],2.4959393
10,[3.1068704 0.40625  ],2.1244648
11,[3.824632 0.5     ],2.1341758
12,[2.4232914 0.640625 ],2.6976228
13,[4.7077217 0.46875  ],2.9343514
14,[4.062043 0.421875],2.298915
15,[2.4628503 0.59375  ],1.8074915
16,[4.0301237 0.546875 ],2.6446986
17,[3.3361764 0.5625   ],2.0760827
18,[3.713243 0.546875],2.3590372
19,[2.5868552 0.53125  ],2.6114955
20,[2.564487 0.546875],3.006473
21,[3.2096279 0.640625 ],2.326875
22,[3.5512304 0.546875 ],2.436967
23,[3.2833686 0.59375  ],2.269279
24,[2.7685905 0.5625   ],3.288256
25,[2.5741527 0.546875 ],2.6616488
26,[3.4232023 0.5625   ],2.7247314
27,[4.4862313 0.46875  ],2.2055123
28,[2.2062979 0.65625  ],1.6951439
29,[2.2410955 0.59375  ],2.5256338
30,[2.8141356 0.578125 ],2.3139458
31,[3.2262657 0.546875 ],2.2085843
32,[2.2882311 0.640625 ],3.168452
33,[2.203674 0.65625 ],2.9967513
34,[3.3479855 0.609375 ],2.8252673
35,[2.203084 0.59375 ],2.0173364
36,[3.6362097 0.578125 ],2.0174985
37,[2.7674541 0.609375 ],2.837717
38,[3.3488693 0.546875 ],2.190908
39,[2.6951153 0.546875 ],2.698215
40,[1.9571513 0.71875  ],3.2786627
41,[2.7747102 0.578125 ],2.6901245
42,[2.674408 0.5625  ],2.2668376
43,[3.0242927 0.546875 ],2.3509185
44,[2.9788334 0.578125 ],2.2329254
45,[2.6703768 0.671875 ],2.5370762
46,[1.9883893 0.671875 ],1.8945923
47,[1.3071318 0.59375  ],1.9139123
48,[2.223472 0.6875  ],1.8725781
49,[2.668177 0.640625],2.132419
50,[2.4427137 0.703125 ],2.2886157
51,[2.9519348 0.703125 ],1.6808317
52,[2.1044412 0.65625  ],3.5421133
53,[3.7016337 0.578125 ],1.9777066
54,[2.5560563 0.609375 ],2.189829
55,[3.6906195 0.609375 ],2.1056561
56,[2.36405  0.546875],2.8126645
57,[3.1529295 0.640625 ],2.7063477
58,[2.106224 0.59375 ],1.6969317
59,[2.2077322 0.734375 ],2.3064408
60,[2.8840027 0.640625 ],2.0509222
61,[3.0133057 0.5625   ],2.1074612
62,[2.1997604 0.625    ],2.706091
63,[2.732044 0.609375],1.901099
64,[2.440615 0.65625 ],1.436255
65,[2.7676814 0.578125 ],2.0575056
66,[1.8868935 0.71875  ],2.0841928
67,[2.1700609 0.71875  ],1.9641985
68,[2.985397 0.5625  ],2.1947584
69,[3.4895031 0.609375 ],2.3398738
70,[3.546669 0.625   ],1.8836566
71,[2.962335 0.640625],1.8248589
72,[2.7357116 0.59375  ],2.5726101
73,[2.761534 0.5625  ],1.7084948
74,[2.9092789 0.65625  ],2.0313225
75,[1.9315861 0.6875   ],1.6550549
76,[3.1477337 0.625    ],1.8165493
77,[2.9246879 0.625    ],1.502284
78,[2.3918266 0.671875 ],1.8912642
79,[1.9694585 0.71875  ],2.169671
80,[3.4171562 0.59375  ],1.3563015
81,[2.1695282 0.65625  ],2.424328
82,[2.9951346 0.5625   ],2.1571186
83,[2.9905047 0.5625   ],2.9610682
84,[2.9568548 0.6875   ],2.533365
