0,[3.6517394  0.27539062],7.945895
1,[3.5410662 0.765625 ],7.350403
2,[3.592698  0.7265625],7.591067
3,[2.669514  0.7753906],7.57026
4,[2.7288315 0.7675781],7.338258
5,[2.8880851 0.7714844],6.7946005
6,[2.8911505  0.76171875],5.993371
7,[2.341123  0.7675781],5.7802835
8,[2.4758413 0.7675781],5.9670987
9,[2.2941878 0.7636719],5.29203
10,[2.1244574 0.7675781],5.422888
11,[2.4651055  0.77734375],6.640256
12,[2.4377692 0.765625 ],5.201839
13,[2.1322691 0.7597656],5.0709743
14,[2.126545   0.74609375],4.7599044
15,[1.6274548 0.7832031],4.730196
16,[2.1229968 0.7402344],4.219651
17,[1.8283298 0.7578125],4.8311806
18,[1.8982482 0.7402344],4.1954584
19,[2.0140176 0.7363281],4.1135178
20,[1.9615333 0.7441406],4.150948
21,[1.6113844 0.7734375],4.608251
22,[1.8124208 0.75     ],4.303981
23,[1.7223341  0.78515625],4.153954
24,[1.6864171  0.78515625],4.2819805
25,[1.7940459  0.76953125],3.8255432
26,[1.4764446 0.7949219],3.6181283
27,[1.8749223 0.7597656],4.4223394
28,[1.8199985  0.77734375],4.1211457
29,[1.9451048 0.7558594],4.2820454
30,[1.5930173  0.79296875],3.4268649
31,[1.7633784  0.75390625],3.857415
32,[1.7733426 0.765625 ],3.5128794
33,[1.6869086 0.7421875],3.2179542
34,[1.5849147 0.7753906],3.7491596
35,[1.2515322 0.78125  ],3.6242304
36,[1.8183105  0.75390625],3.795942
37,[1.8555661 0.7597656],3.347292
38,[1.6360948  0.76171875],3.4192333
39,[1.7181296 0.7734375],3.5403066
40,[1.5267015 0.7675781],3.6815429
41,[1.5302961  0.76171875],3.2021537
42,[1.3393528 0.7636719],3.7054076
43,[1.5181408 0.7519531],3.1801145
44,[1.3221976 0.7519531],3.4510918
45,[1.3010446  0.79296875],3.170263
46,[1.3079712  0.76953125],2.585008
47,[1.2899766  0.79296875],3.1527696
48,[1.3066367 0.7871094],2.9279647
49,[1.3296422 0.765625 ],2.8331563
50,[1.3018588 0.7578125],2.587903
51,[1.4622452 0.7910156],2.775004
52,[1.4773222  0.73046875],3.0795624
53,[1.3743318 0.7792969],3.1289992
54,[1.364901  0.7597656],2.6338658
55,[1.311564  0.7714844],2.729787
56,[1.4487125 0.7597656],3.130685
57,[1.4217069 0.7421875],2.8069398
58,[1.2430245 0.7597656],2.2806897
