0,[3.2919533  0.28515625],8.048291
1,[3.020979  0.7949219],7.4746704
2,[3.171506  0.7871094],7.59433
3,[3.2096002 0.7734375],6.961573
4,[2.965793 0.78125 ],5.951316
5,[2.7821436 0.7988281],6.5007515
6,[2.7367103  0.78515625],6.36202
7,[2.7170913 0.7734375],6.034839
8,[2.451094   0.79296875],6.174951
9,[2.386646  0.7949219],5.864228
10,[2.3370135 0.8046875],6.526368
11,[2.5776865 0.765625 ],6.1504025
12,[2.811075   0.76171875],5.812806
13,[2.3726788  0.77734375],5.5156336
14,[2.7024324 0.7558594],5.252839
15,[2.4166348  0.80078125],5.6938806
16,[2.4754388 0.7714844],5.618435
17,[2.4744098 0.7519531],5.654112
18,[2.7410235 0.7402344],5.138441
19,[2.481757  0.7753906],5.7125483
20,[2.455296  0.7832031],4.7818875
21,[2.4935465 0.7578125],4.9907002
22,[2.0860434 0.7890625],4.8049135
23,[2.1654103 0.7714844],5.121008
24,[2.250616   0.75390625],5.0188694
25,[2.1641872 0.7578125],5.2037864
26,[2.1137168  0.78515625],5.1461244
27,[1.9085996 0.7792969],5.189945
28,[2.029746   0.78515625],5.5883794
29,[1.8794255 0.796875 ],4.844412
30,[1.9853964 0.7714844],4.8651357
