0,[1.269426 0.921875],0.25184536
1,[1.0206313 0.9375   ],1.1920933e-07
2,[2.2854269 0.84375  ],1.1920933e-07
3,[2.0028539 0.875    ],7.303512
4,[2.0003934 0.875    ],7.8072023
5,[0.7517929 0.953125 ],6.799822
6,[1.0054319 0.9375   ],8.059048
7,[0.7821082 0.9375   ],6.7998214
8,[1.2538918 0.921875 ],7.0516667
9,[1.2572471 0.921875 ],6.296131
10,[0.50407 0.96875],7.051667
11,[0.75310785 0.953125  ],6.044286
12,[0.7529288 0.953125 ],8.059048
13,[0.24938768 0.984375  ],7.555357
14,[0.24945396 0.984375  ],5.7924404
15,[0.9967255 0.9375   ],7.8072023
16,[2.5048642 0.84375  ],5.7924404
17,[0.750353 0.953125],7.3035116
18,[0.50111187 0.96875   ],7.555357
19,[0.50395375 0.96875   ],4.78506
20,[1.0020572 0.9375   ],9.066428
21,[1.0020258 0.9375   ],6.296131
22,[1.7547601 0.890625 ],6.547976
23,[0.50479156 0.96875   ],7.303512
24,[0.75281054 0.953125  ],7.5553575
25,[0.25198352 0.984375  ],8.310893
26,[0.5037767 0.96875  ],7.5553575
27,[0.5010085 0.96875  ],8.310893
28,[0.25189558 0.984375  ],7.5553575
29,[0.50102234 0.96875   ],6.7998214
30,[1.0047143 0.9375   ],7.807203
31,[0.5037313 0.96875  ],7.5553575
32,[1.0046954 0.9375   ],8.059048
33,[0.5037322 0.96875  ],6.7998214
34,[0.75560814 0.953125  ],8.562738
35,[1.2592727 0.921875 ],6.296131
36,[5.0252624e-05 1.0000000e+00],7.8072023
37,[0.50099444 0.96875   ],5.7924404
38,[1.00467 0.9375 ],7.8072023
39,[1.0046738 0.9375   ],6.7998214
40,[1.0019462 0.9375   ],8.562738
41,[1.502862 0.90625 ],9.066429
42,[0.5009624 0.96875  ],7.555357
43,[0.5037232 0.96875  ],6.5479765
44,[0.25187176 0.984375  ],7.8072023
45,[1.0019234 0.9375   ],8.059048
46,[0.5036989 0.96875  ],8.814584
47,[0.5037125 0.96875  ],8.059048
48,[0.25186163 0.984375  ],7.0516667
49,[0.5037026 0.96875  ],8.310893
50,[1.0046533 0.9375   ],7.0516667
51,[0.24913093 0.984375  ],6.296131
52,[1.5001245 0.90625  ],5.7924404
53,[1.5083361 0.90625  ],5.2887497
54,[1.2537457 0.921875 ],6.296131
55,[0.75553733 0.953125  ],8.562738
56,[1.0018916 0.9375   ],6.799822
57,[1.5110778 0.90625  ],7.8072023
58,[0.49820232 0.96875   ],5.540595
59,[0.7555385 0.953125 ],6.296131
60,[1.2537404 0.921875 ],8.059048
61,[1.2564843 0.921875 ],8.059048
62,[0.75553924 0.953125  ],7.8072023
63,[0.7500514 0.953125 ],7.303512
64,[1.500092 0.90625 ],8.562738
65,[0.251848 0.984375],8.310893
66,[0.5036943 0.96875  ],7.3035116
67,[0.50369185 0.96875   ],7.8072023
68,[1.2564818 0.921875 ],6.799822
69,[1.2592278 0.921875 ],6.044286
70,[0.2518483 0.984375 ],9.066429
71,[1.2564819 0.921875 ],7.0516667
72,[0.25184718 0.984375  ],7.807203
73,[0.75279385 0.953125  ],6.044286
74,[0.5036914 0.96875  ],6.7998214
75,[1.0018921 0.9375   ],9.066429
76,[1.253736 0.921875],6.296131
77,[1.0073825 0.9375   ],7.303512
78,[2.3625025e-06 1.0000000e+00],7.8072023
79,[0.5036922 0.96875  ],8.059048
80,[0.5036919 0.96875  ],7.807203
81,[0.5036929 0.96875  ],7.5553575
82,[0.5009471 0.96875  ],7.8072023
83,[0.50094616 0.96875   ],7.0516667
84,[2.2583733 0.859375 ],6.5479765
85,[1.2592282 0.921875 ],8.059048
86,[0.75553626 0.953125  ],6.799822
87,[0.25184742 0.984375  ],6.5479765
88,[0.75553817 0.953125  ],7.555357
89,[0.50094694 0.96875   ],7.555357
90,[0.7555364 0.953125 ],6.296131
91,[0.25184685 0.984375  ],8.310893
92,[0.50369114 0.96875   ],7.0516667
93,[0.24910113 0.984375  ],8.310893
94,[0.5036921 0.96875  ],7.807203
95,[0.7555371 0.953125 ],8.814584
96,[0.25184593 0.984375  ],7.5553575
97,[1.4404733e-06 1.0000000e+00],7.303512
98,[1.2564815 0.921875 ],8.059048
99,[0.5036912 0.96875  ],8.059048
100,[1.0073813 0.9375   ],8.059048
101,[1.1154374e-06 1.0000000e+00],8.310893
102,[0.50369114 0.96875   ],7.5553575
103,[0.50369215 0.96875   ],8.059048
104,[0.251846 0.984375],8.059048
105,[0.25184575 0.984375  ],6.7998214
106,[2.0120168 0.875    ],7.5553575
107,[0.25184557 0.984375  ],6.296131
108,[1.0073814 0.9375   ],7.3035116
109,[0.5036914 0.96875  ],7.8072023
110,[0.755536 0.953125],8.310893
111,[1.0046363 0.9375   ],7.807203
112,[0.25184587 0.984375  ],8.310893
113,[0.50369114 0.96875   ],8.059048
114,[0.25184566 0.984375  ],7.555357
115,[0.7527906 0.953125 ],8.310893
116,[1.5055809 0.90625  ],6.799822
117,[0.25184575 0.984375  ],7.051667
118,[0.24910024 0.984375  ],7.303512
119,[0.5009453 0.96875  ],9.066429
120,[1.2537355 0.921875 ],7.303512
121,[0.5036909 0.96875  ],8.059048
122,[3.0704533e-07 1.0000000e+00],8.059048
123,[0.24910004 0.984375  ],5.036905
124,[0.24910004 0.984375  ],6.5479765
125,[0.50369066 0.96875   ],9.57012
126,[0.7555361 0.953125 ],8.310893
127,[0.7527906 0.953125 ],7.555357
128,[0.5036907 0.96875  ],7.0516667
129,[1.0073811 0.9375   ],7.807203
130,[0.50094527 0.96875   ],6.5479765
131,[0.5036908 0.96875  ],7.3035116
132,[0.75279045 0.953125  ],7.8072023
133,[0.24909993 0.984375  ],9.3182745
134,[0.50369066 0.96875   ],6.044286
135,[0.5036908 0.96875  ],8.310893
136,[0.75553596 0.953125  ],9.066429
137,[0.75553584 0.953125  ],6.296131
138,[0.24909995 0.984375  ],7.051667
139,[0.7555358 0.953125 ],5.540595
140,[0.50094515 0.96875   ],7.303512
141,[1.0046356 0.9375   ],8.059048
142,[0.50369066 0.96875   ],8.059048
143,[1.7386594e-07 1.0000000e+00],8.059048
144,[0.4981997 0.96875  ],7.303512
145,[1.2509899 0.921875 ],8.562738
146,[0.25184548 0.984375  ],7.051667
147,[1.7629167 0.890625 ],7.555357
148,[0.75004494 0.953125  ],7.303512
149,[0.5036906 0.96875  ],7.5553575
150,[1.2509899 0.921875 ],6.296131
151,[1.7574259 0.890625 ],7.555357
152,[0.7527905 0.953125 ],6.5479765
153,[1.0018902 0.9375   ],8.059048
154,[0.7527904 0.953125 ],5.792441
155,[1.7546804 0.890625 ],8.310893
156,[0.50094527 0.96875   ],5.7924404
157,[1.5028352 0.90625  ],7.8072023
158,[4.150788e-07 1.000000e+00],7.8072023
159,[1.5028353 0.90625  ],7.051667
160,[0.25184554 0.984375  ],8.310893
161,[0.7500448 0.953125 ],6.044286
162,[0.7555358 0.953125 ],7.807203
163,[0.5036908 0.96875  ],8.814583
164,[0.9991447 0.9375   ],7.8072023
165,[1.0018901 0.9375   ],6.799822
166,[1.0073811 0.9375   ],5.540595
167,[1.0073811 0.9375   ],6.799822
168,[0.5036908 0.96875  ],8.059048
169,[0.50094515 0.96875   ],7.051667
170,[1.0046357 0.9375   ],7.051667
171,[0.50369066 0.96875   ],7.555357
172,[0.5036907 0.96875  ],7.303512
173,[0.5036906 0.96875  ],8.562738
174,[0.25184545 0.984375  ],7.8072023
175,[0.7527904 0.953125 ],8.059048
176,[0.7527904 0.953125 ],8.059048
177,[0.750045 0.953125],8.814584
178,[1.0018903 0.9375   ],5.792441
179,[0.75553584 0.953125  ],8.059048
180,[3.6665e-07 1.0000e+00],7.0516667
181,[1.0046357 0.9375   ],6.296131
182,[0.25184554 0.984375  ],8.059048
183,[0.24909998 0.984375  ],7.8072023
184,[0.7555359 0.953125 ],8.059048
185,[0.755536 0.953125],6.296131
186,[0.24909995 0.984375  ],8.310893
187,[0.75553584 0.953125  ],9.066429
188,[1.0018902 0.9375   ],6.5479765
189,[0.5036906 0.96875  ],8.814584
190,[2.250888e-07 1.000000e+00],6.044286
191,[0.50094515 0.96875   ],7.5553575
192,[0.25184554 0.984375  ],8.562738
193,[1.0018902 0.9375   ],7.807203
194,[0.5036907 0.96875  ],8.562738
195,[0.50369066 0.96875   ],6.799822
196,[1.6455272e-07 1.0000000e+00],6.799822
197,[1.5083262 0.90625  ],6.296131
198,[1.2509899 0.921875 ],6.7998214
199,[1.2482445 0.921875 ],6.296131
200,[1.0073811 0.9375   ],9.821964
201,[1.0046357 0.9375   ],7.807203
202,[0.50094515 0.96875   ],7.303512
203,[0.5036909 0.96875  ],6.296131
204,[0.7500449 0.953125 ],6.044286
205,[0.7527904 0.953125 ],6.5479765
206,[1.0046357 0.9375   ],8.059048
207,[0.75004506 0.953125  ],6.547976
208,[1.2482444 0.921875 ],7.8072023
209,[0.24909994 0.984375  ],8.059048
210,[1.7601713 0.890625 ],7.051667
211,[0.7555358 0.953125 ],7.807203
212,[1.5000896 0.90625  ],8.059048
213,[0.25184536 0.984375  ],7.0516667
214,[0.5009452 0.96875  ],7.807203
215,[0.49819964 0.96875   ],7.0516667
216,[1.0046356 0.9375   ],8.059048
217,[0.5036906 0.96875  ],7.8072023
218,[0.75553584 0.953125  ],5.036905
219,[0.7527904 0.953125 ],6.5479765
