0,[4.905368   0.46679688],8.139602
1,[5.26371   0.5136719],9.443969
2,[5.6892567  0.49414062],8.651065
3,[5.5605726 0.5097656],9.097863
4,[5.4265013 0.5078125],8.603006
5,[5.3420334 0.515625 ],9.036661
6,[5.609817   0.48828125],8.507632
7,[6.3373976 0.5019531],8.803482
8,[5.1272297 0.5175781],9.036901
9,[5.1818438 0.5214844],8.623138
10,[5.499057   0.49023438],8.262611
11,[5.367503  0.5019531],8.865759
12,[6.0514884  0.49023438],8.171682
13,[5.365741  0.5019531],8.432765
14,[4.7797184 0.5175781],8.081322
15,[5.0336275  0.52734375],8.361707
16,[5.3687057 0.5136719],8.889644
17,[4.8474016 0.5410156],8.712589
18,[4.396209   0.56640625],8.649458
19,[4.7235785  0.55859375],8.13492
20,[5.253257  0.5019531],7.800788
21,[5.3936405 0.5136719],7.9235187
22,[4.8027825 0.53125  ],8.715118
23,[5.0885577 0.5136719],8.357543
24,[4.9060526 0.5546875],8.365841
25,[4.8359227  0.52734375],8.105105
26,[5.434598   0.52734375],8.056632
27,[4.6223974 0.5371094],8.427514
28,[5.258856   0.47070312],8.300763
29,[5.161127  0.5136719],8.295305
30,[4.8079424 0.5214844],7.7789774
31,[5.251564  0.5058594],7.8493237
32,[5.3835907 0.5136719],8.147956
33,[4.693696  0.5644531],7.748529
34,[4.6687584 0.5546875],7.5887003
35,[4.457508  0.5234375],7.773353
36,[5.276779  0.5214844],7.3683653
37,[5.107995   0.49609375],7.8645973
38,[5.104863  0.5097656],8.032533
39,[5.075444 0.515625],8.03765
40,[4.6086946 0.515625 ],7.486275
41,[5.126239  0.5449219],7.936016
42,[4.4449058 0.5644531],8.141634
43,[4.6476226 0.5488281],7.730968
44,[4.6138554 0.5683594],7.7820587
45,[4.784303  0.5214844],7.614821
46,[4.314125  0.5683594],7.6157293
47,[4.887244  0.5332031],7.849701
48,[4.818759  0.5332031],8.207719
49,[4.6528893  0.52734375],8.018529
50,[4.83103   0.5136719],7.8418717
51,[4.9838066 0.5332031],7.621086
52,[4.683979  0.5488281],8.043455
53,[4.7205477 0.5449219],7.3202267
54,[4.4765797  0.55078125],7.894708
55,[4.168248   0.56640625],7.479084
56,[4.9064884  0.51953125],7.7241693
57,[4.522645  0.5234375],8.334846
58,[4.562928  0.5253906],7.7207923
59,[4.624286  0.5800781],7.775385
60,[4.6337013 0.5546875],7.8236933
61,[4.481574  0.5449219],7.3462515
62,[4.761587  0.5371094],7.074643
63,[5.0523458 0.484375 ],7.394278
64,[4.1370945  0.55859375],7.3948298
65,[4.670904  0.5488281],7.3832426
66,[4.4832935 0.5644531],7.9636908
67,[4.773737  0.5214844],7.0028534
68,[4.5732927 0.5371094],7.321478
69,[4.3274374 0.5449219],7.842414
70,[4.11421   0.5546875],6.672841
71,[4.541911  0.5488281],6.588355
