0,[3.0898795  0.29492188],8.388363
1,[3.7651632  0.76171875],8.586202
2,[3.2221823 0.7910156],7.9790897
3,[3.5656059 0.7597656],7.4361296
4,[3.5071383 0.7578125],7.5333233
5,[2.8247066  0.80078125],7.74686
6,[2.9523797 0.7871094],7.768667
7,[3.4837873  0.73828125],6.829908
8,[2.8672736 0.7753906],7.2830524
9,[2.753636   0.79296875],6.803233
10,[2.7470455 0.7636719],7.490535
11,[2.8796206 0.7753906],6.742928
12,[2.5649283  0.80078125],7.077853
13,[2.9132922 0.7792969],6.543262
14,[2.2582932  0.81640625],6.466673
15,[2.529497 0.796875],5.9651675
16,[2.5000918 0.7949219],6.4780903
17,[2.8893101  0.76953125],6.238429
18,[2.6814106  0.78515625],6.630284
19,[2.4237683  0.79296875],5.3812175
20,[2.8152246  0.75390625],5.654731
21,[2.2962937 0.7871094],5.722171
22,[2.2708776  0.77734375],5.968752
23,[2.425277  0.7832031],6.3243313
24,[2.5833378 0.75     ],5.111498
25,[2.0219471  0.78515625],5.7373466
26,[2.2402952  0.78515625],5.9200196
27,[2.5975385 0.734375 ],5.401639
28,[2.4785736 0.7890625],5.3734837
29,[2.3586645 0.7734375],5.9601235
30,[2.3759336 0.7753906],5.8549614
31,[2.750382  0.7714844],5.7003036
32,[2.2403848 0.78125  ],5.6492176
33,[2.0405154 0.7714844],5.049591
34,[2.42746   0.7734375],5.3586826
35,[1.8232093  0.81640625],5.158331
36,[2.136611  0.7714844],5.437744
37,[2.0255485 0.796875 ],5.465682
38,[2.5605764 0.7578125],5.4099317
39,[2.4094932 0.7558594],5.172674
40,[2.1772    0.7480469],5.006081
41,[2.1305752 0.7675781],5.5496492
42,[1.9515121  0.78515625],5.5503573
43,[2.0701363  0.76953125],5.692769
44,[2.3622377 0.7519531],4.863106
45,[2.182474  0.7578125],5.197714
46,[2.216095  0.7910156],4.941519
47,[2.2911453  0.78515625],5.1837416
48,[2.2221913  0.76953125],4.8349257
49,[1.7560233 0.8203125],5.7047615
50,[1.8234813 0.7910156],4.927165
51,[1.9617962 0.7753906],4.699348
52,[1.9542431 0.8203125],5.24975
53,[1.754977   0.80078125],4.767226
54,[2.035274  0.7734375],5.6095653
55,[1.9241251 0.7636719],5.529765
56,[1.9547644 0.7734375],4.6077003
57,[1.7509394 0.7792969],4.7201004
58,[2.11127   0.7714844],5.1817327
59,[2.4291074  0.73046875],4.9183455
