0,[3.261672 0.515625],4.663164
1,[3.0109215 0.484375 ],2.4940164
2,[2.6199536 0.484375 ],1.9586644
3,[2.380948 0.75    ],2.5724902
4,[1.4115909 0.6875   ],2.5788364
5,[2.6363683 0.671875 ],3.4439712
6,[2.876027 0.703125],3.6230636
7,[1.419488 0.75    ],2.4409065
8,[2.7904897 0.71875  ],2.7780004
9,[1.3978318 0.765625 ],2.6647801
10,[2.7892869 0.609375 ],2.5730553
11,[2.1999133 0.65625  ],2.4378428
12,[1.8256592 0.625    ],2.5390956
13,[3.082234 0.5     ],1.8534102
14,[2.5387087 0.5625   ],1.6306624
15,[2.8741453 0.4375   ],0.9624692
16,[2.3142204 0.546875 ],1.7071817
17,[2.7979598 0.484375 ],1.3052368
18,[2.5657637 0.59375  ],1.1286582
19,[2.3641057 0.5      ],0.98736405
20,[2.99467  0.609375],1.8479214
21,[1.4645518 0.734375 ],1.6301932
22,[2.441406 0.65625 ],2.132762
23,[3.014933 0.515625],3.4260218
24,[2.7366242 0.59375  ],1.952557
25,[2.9733086 0.609375 ],2.6450293
26,[2.1772187 0.65625  ],3.7230318
27,[3.6386504 0.53125  ],3.0821102
28,[1.4509043 0.765625 ],3.3410401
29,[2.1341088 0.71875  ],4.22616
30,[4.2820644 0.625    ],3.4197628
31,[2.388501 0.703125],3.4027708
32,[3.062102 0.65625 ],3.8046165
33,[3.1266124 0.671875 ],4.158768
34,[1.6675911 0.765625 ],5.457512
35,[3.044516 0.71875 ],4.6133657
36,[2.6494324 0.734375 ],4.552121
37,[3.334325 0.671875],5.5439177
38,[1.9047254 0.734375 ],4.433482
39,[1.5301994 0.828125 ],4.225705
40,[2.427735 0.75    ],6.607955
41,[2.5776312 0.765625 ],4.398835
42,[3.0825064 0.71875  ],6.0924463
43,[3.2082472 0.765625 ],5.681906
44,[3.8861027 0.578125 ],5.842669
45,[3.7859719 0.609375 ],5.7588673
46,[2.3051515 0.75     ],5.3897347
47,[3.0138078 0.765625 ],5.4629517
48,[2.111249 0.6875  ],5.715151
49,[3.5677638 0.6875   ],5.196925
50,[2.4811387 0.6875   ],5.4269037
51,[3.7172513 0.75     ],4.300637
52,[1.8490429 0.75     ],6.876455
53,[3.6057646 0.671875 ],4.400505
54,[2.6100788 0.65625  ],4.7205772
55,[2.4456742 0.640625 ],5.0599546
56,[1.8514436 0.734375 ],5.28395
57,[2.2477765 0.65625  ],4.748561
58,[2.3322077 0.71875  ],4.1942286
59,[2.176878 0.6875  ],4.5058584
60,[3.105517 0.703125],4.4843197
61,[3.106048 0.6875  ],5.5545616
62,[3.0810199 0.703125 ],3.9904132
63,[1.642104 0.765625],3.7780387
64,[2.7130723 0.625    ],4.777211
65,[2.351274 0.71875 ],5.478503
66,[2.364737 0.734375],5.5855365
67,[2.3885775 0.65625  ],4.615859
68,[3.5468934 0.734375 ],4.482458
69,[3.2837124 0.6875   ],5.864441
70,[2.8665845 0.671875 ],5.0383334
71,[2.583218 0.71875 ],4.290217
72,[3.0297449 0.734375 ],4.4446564
73,[2.5436766 0.75     ],5.545245
74,[2.4190733 0.671875 ],4.602309
75,[2.085484 0.71875 ],6.128911
76,[3.1239054 0.640625 ],5.093025
77,[3.0469842 0.515625 ],4.242694
78,[2.637008 0.6875  ],3.8816962
79,[2.8993943 0.625    ],3.1633668
80,[2.7859092 0.59375  ],4.314377
81,[4.8868866 0.53125  ],4.233709
82,[3.6489332 0.625    ],4.710785
83,[2.7617717 0.765625 ],4.5451617
84,[2.1534302 0.671875 ],3.6528673
85,[3.3792837 0.609375 ],5.33714
86,[2.4400246 0.640625 ],4.21171
87,[3.8583791 0.640625 ],4.666143
88,[3.2292986 0.609375 ],5.031688
